mfcc_mean,mfcc_std,chroma_mean,contrast_mean,zcr_mean,tempo,filename,label
-2.4053264,63.58747,0.2207792,23.039343913840217,0.08007358988003097,[86.1328125],jazz.00023.wav,jazz
-4.934473,68.54302,0.34920043,21.383179864790375,0.0932473575367647,[103.359375],jazz.00024.wav,jazz
-5.8196025,76.36393,0.26780388,22.523823376459365,0.0636243318256579,[103.359375],jazz.00025.wav,jazz
-19.672216,119.98135,0.20186247,25.334079917784287,0.05863569985971362,[151.99908088],jazz.00026.wav,jazz
-6.6701035,82.24061,0.32528928,21.39716037056383,0.0626534382256192,[143.5546875],jazz.00027.wav,jazz
-9.755238,74.29087,0.27644312,22.98803341765954,0.07490468689531733,[99.38401442],jazz.00028.wav,jazz
-9.444033,72.87257,0.3043397,22.159359158566726,0.09940416082140092,[112.34714674],jazz.00029.wav,jazz
-15.318754,96.65618,0.23504393,24.3126967814731,0.0846627533620356,[215.33203125],jazz.00030.wav,jazz
-7.1391,76.4596,0.3110394,21.462610130006592,0.07241415017898607,[112.34714674],jazz.00031.wav,jazz
-12.465199,93.53387,0.2807769,20.725849448906178,0.06140930364744582,[129.19921875],jazz.00032.wav,jazz
-5.7823706,86.56742,0.27402085,21.07959230182544,0.042349706124226005,[95.703125],jazz.00033.wav,jazz
0.10408804,59.9905,0.3116933,22.68703137273144,0.07934494727167182,[95.703125],jazz.00034.wav,jazz
-5.342393,91.609184,0.26454058,22.182977772144802,0.03772993058243034,[71.77734375],jazz.00035.wav,jazz
-7.0148554,73.59032,0.32236797,20.87034432323963,0.09955948868034056,[123.046875],jazz.00036.wav,jazz
-2.7033584,70.51988,0.284948,22.42277452611961,0.05151291602167183,[95.703125],jazz.00037.wav,jazz
-3.9419687,65.61228,0.2856102,23.132718215645788,0.0664005811000387,[151.99908088],jazz.00038.wav,jazz
-2.7666805,83.34238,0.24768116,20.766555393593176,0.0765237247242647,[99.38401442],jazz.00039.wav,jazz
-3.5401757,69.27604,0.23667091,21.90781963494436,0.0548605904121517,[99.38401442],jazz.00040.wav,jazz
-4.034952,78.74349,0.3082287,21.66435700474907,0.10063091077302631,[95.703125],jazz.00041.wav,jazz
-7.6705194,74.8324,0.2852741,22.038270836542274,0.06121202592879257,[73.828125],jazz.00042.wav,jazz
-3.4791343,63.466022,0.2537832,23.56943589668109,0.08566917206849846,[151.99908088],jazz.00043.wav,jazz
-3.8876014,86.06139,0.2766236,22.874734141476626,0.04966409878095975,[103.359375],jazz.00044.wav,jazz
-4.5489407,83.65552,0.27865592,22.19524455452688,0.04262597051567337,[73.828125],jazz.00045.wav,jazz
-5.60561,74.62897,0.250222,21.00913141100279,0.058650061072948914,[107.66601562],jazz.00046.wav,jazz
-5.623665,67.66463,0.358576,21.65767392748547,0.09357350824787151,[69.83741554],jazz.00047.wav,jazz
-6.950775,68.818695,0.28263187,22.574323515480483,0.0792973285119969,[129.19921875],jazz.00048.wav,jazz
-7.4022946,57.42313,0.20990238,20.56425822298836,0.06479514863099846,[184.5703125],jazz.00049.wav,jazz
9.079831,30.061152,0.41037485,17.446845832098695,0.08078258030185759,[151.99908088],jazz.00050.wav,jazz
-5.78359,86.18511,0.27403566,19.56860449451063,0.0424521242501935,[95.703125],jazz.00051.wav,jazz
5.37009,39.470848,0.3661007,19.466203313210357,0.0774182771381579,[107.66601562],jazz.00052.wav,jazz
0.23430422,56.76805,0.31170988,20.35057031429959,0.07951917146381579,[95.703125],jazz.00053.wav,jazz
-5.337702,90.89635,0.26453978,20.454804175864048,0.03778284031540248,[71.77734375],jazz.00055.wav,jazz
7.207387,25.039238,0.37253195,17.971411536478197,0.11482508042279412,[123.046875],jazz.00056.wav,jazz
-9.561667,79.600365,0.23403837,21.892938078835737,0.06180650457140093,[95.703125],jazz.00057.wav,jazz
-6.848189,70.16779,0.32237762,18.496520923526205,0.09965699375967492,[123.046875],jazz.00058.wav,jazz
3.1350224,64.463234,0.31734142,18.940244501353988,0.03827792424535604,[107.66601562],jazz.00059.wav,jazz
-2.4794257,66.55098,0.28497162,19.673210353410035,0.052423719282120744,[95.703125],jazz.00060.wav,jazz
8.820145,27.508965,0.37021154,18.432334678467768,0.09449413760158669,[172.265625],jazz.00061.wav,jazz
-3.5220401,59.213223,0.2856545,20.310055401627707,0.06752226743904799,[151.99908088],jazz.00062.wav,jazz
5.740672,30.349522,0.3805404,16.986026695818254,0.09815057807662539,[123.046875],jazz.00063.wav,jazz
6.6589403,43.04961,0.37970966,18.56751698907669,0.0558798586251935,[99.38401442],jazz.00064.wav,jazz
-2.7559485,82.5892,0.24769275,19.022007933891427,0.076529393624226,[99.38401442],jazz.00065.wav,jazz
0.004892086,50.654537,0.25898328,21.80309653045666,0.08824663191756967,[129.19921875],jazz.00066.wav,jazz
-3.53204,67.949936,0.2366899,19.68202117424752,0.054945623911571206,[99.38401442],jazz.00067.wav,jazz
-7.6455874,73.67082,0.28527668,20.018354635430384,0.061230544335332815,[73.828125],jazz.00068.wav,jazz
-2.916859,55.637314,0.25388345,20.614460802689084,0.08743219995646284,[151.99908088],jazz.00069.wav,jazz
-3.6386876,81.90387,0.27664104,20.562993561314865,0.05003635654508514,[103.359375],jazz.00070.wav,jazz
-4.509167,82.213745,0.27724737,20.21756639116039,0.04257495041602167,[151.99908088],jazz.00071.wav,jazz
-5.6002054,73.92693,0.25022087,18.907486613905782,0.05873471664570434,[107.66601562],jazz.00072.wav,jazz
0.7624175,33.977333,0.3323741,19.282969107074496,0.1297546953608746,[112.34714674],jazz.00073.wav,jazz
-3.3589413,52.238667,0.29495355,20.881744765174314,0.09557311822755418,[83.35433468],jazz.00074.wav,jazz
-0.45508742,32.19191,0.29375893,20.034776525185908,0.12654912139609134,[103.359375],jazz.00075.wav,jazz
-5.0087037,57.01274,0.3031213,21.792530370313102,0.06871462606424149,[117.45383523],jazz.00076.wav,jazz
-0.4951958,32.798946,0.30749902,20.14405721962002,0.13090245863970587,[184.5703125],jazz.00077.wav,jazz
-4.201214,49.486347,0.26615047,21.22470559020022,0.09583048628579721,[80.74951172],jazz.00078.wav,jazz
-0.27212676,52.31056,0.33828342,20.459580620007863,0.1078761428502322,[107.66601562],jazz.00079.wav,jazz
0.37813672,40.182915,0.3703903,19.639392030402707,0.14035780584849072,[135.99917763],jazz.00080.wav,jazz
-3.5518208,69.78628,0.44186088,17.916859154947918,0.10014829842298761,[117.45383523],jazz.00081.wav,jazz
-3.5662115,51.212162,0.40154165,17.028700280839182,0.20684871142124614,[99.38401442],jazz.00082.wav,jazz
-1.3929673,42.702633,0.42909393,18.153179768562655,0.14970204261803405,[107.66601562],jazz.00083.wav,jazz
-4.045155,55.822266,0.39294955,18.622067037913993,0.11833828669214397,[123.046875],jazz.00084.wav,jazz
-4.136031,44.767334,0.32550377,19.3008224409523,0.1475769609858746,[80.74951172],jazz.00085.wav,jazz
-6.351298,47.528297,0.3374259,19.991870186494562,0.2617017433001161,[135.99917763],jazz.00086.wav,jazz
-8.642812,102.63059,0.3419146,16.768969167200424,0.04282929506095201,[135.99917763],jazz.00087.wav,jazz
-2.3048055,61.849228,0.29106042,20.073427879178404,0.06904795738196594,[129.19921875],jazz.00088.wav,jazz
-8.398321,95.407005,0.28040653,20.78716777984132,0.06275774598490712,[117.45383523],jazz.00089.wav,jazz
-6.8706107,69.24605,0.2699995,18.78529599955751,0.054154245476973686,[135.99917763],jazz.00090.wav,jazz
-13.379425,87.786156,0.2309633,21.38137311722833,0.15142274271962075,[83.35433468],jazz.00091.wav,jazz
-8.998809,87.90556,0.27042797,20.049382871376515,0.0753657574255031,[117.45383523],jazz.00092.wav,jazz
-6.019685,67.74233,0.26958323,21.120392591973356,0.08170320965557276,[83.35433468],jazz.00093.wav,jazz
-13.683765,109.9182,0.23740347,23.872841198243684,0.04151184270994582,[123.046875],jazz.00094.wav,jazz
-4.56453,70.5243,0.3112811,23.905989425870402,0.06339606412054953,[117.45383523],jazz.00095.wav,jazz
-8.54653,85.577194,0.29865912,24.05622568761329,0.07777050478908669,[135.99917763],jazz.00096.wav,jazz
-17.23595,120.47934,0.22404481,22.49035100178675,0.03991094536087461,[86.1328125],jazz.00097.wav,jazz
-4.4412384,72.09062,0.3279028,22.829685890199723,0.05812512093653251,[80.74951172],jazz.00098.wav,jazz
-9.842446,94.785065,0.29589707,22.880888271975913,0.04620040090460526,[135.99917763],jazz.00099.wav,jazz
6.015438,26.611032,0.48777875,18.54564095261745,0.18307976973684212,[95.703125],metal.00000.wav,metal
5.059703,34.59643,0.47693357,20.077550732131577,0.15290156975619196,[78.30255682],metal.00001.wav,metal
4.250464,45.483177,0.43250424,20.467881716430796,0.12839302559017027,[112.34714674],metal.00002.wav,metal
6.5555124,36.23371,0.4876697,20.27791897204448,0.16671025420859134,[99.38401442],metal.00003.wav,metal
2.4826782,37.77375,0.6346607,18.498866397479016,0.19242362857972137,[135.99917763],metal.00004.wav,metal
3.0116653,43.373684,0.42260268,20.221793658330583,0.13437825016931115,[151.99908088],metal.00005.wav,metal
-2.1689727,46.99254,0.43396315,21.32494638065736,0.1981254081607972,[123.046875],metal.00006.wav,metal
0.33063018,40.224216,0.58136714,19.758107334257442,0.16837313153057276,[151.99908088],metal.00007.wav,metal
0.20376797,50.18843,0.46657756,19.729092180155835,0.14055924076044893,[117.45383523],metal.00008.wav,metal
12.810742,35.99194,0.5270196,19.828177126186493,0.09467932166698917,[112.34714674],metal.00009.wav,metal
3.4965136,38.411755,0.5418777,19.934115640050067,0.19654038373161764,[184.5703125],metal.00010.wav,metal
9.733223,33.69268,0.51085085,20.463515441188456,0.17150160845588236,[161.49902344],metal.00011.wav,metal
5.541643,39.924374,0.60497457,20.06484079961657,0.17691276243227555,[172.265625],metal.00012.wav,metal
3.494887,41.32168,0.63620484,19.514722801791372,0.20360421101006193,[135.99917763],metal.00013.wav,metal
0.2102052,49.883736,0.55259246,20.794266286350396,0.18530764742163314,[151.99908088],metal.00014.wav,metal
2.9006772,40.222374,0.4849302,19.91331544320476,0.16926541638448142,[172.265625],metal.00015.wav,metal
8.590619,35.513264,0.50205344,20.156682331519953,0.17962174076044893,[92.28515625],metal.00016.wav,metal
5.697337,41.04169,0.58092386,18.33605430100379,0.15877568389609134,[107.66601562],metal.00017.wav,metal
2.92943,54.667973,0.5555221,19.457669384275135,0.1803178816756966,[99.38401442],metal.00018.wav,metal
3.5828526,45.62733,0.5551851,18.688377356482047,0.16150658197078174,[112.34714674],metal.00019.wav,metal
5.15258,41.15995,0.49589503,18.888107755276835,0.152409131312887,[99.38401442],metal.00020.wav,metal
4.5588393,39.069237,0.52547175,20.338977092365784,0.19161335381191952,[107.66601562],metal.00021.wav,metal
5.740406,42.009346,0.3698008,21.6706954950918,0.10698310214299536,[135.99917763],metal.00022.wav,metal
10.951607,37.333626,0.5272757,20.803897834662134,0.13178756288699692,[143.5546875],metal.00023.wav,metal
11.743659,36.091675,0.47880808,20.634650991506525,0.12833369110390866,[112.34714674],metal.00024.wav,metal
2.7286868,52.267242,0.4655108,19.72173425888814,0.12610316793246903,[135.99917763],metal.00025.wav,metal
5.3274035,40.13744,0.48454973,20.497344325279396,0.19822933799342105,[129.19921875],metal.00026.wav,metal
8.221404,37.658325,0.4749444,19.096768386970954,0.12830912587074303,[129.19921875],metal.00027.wav,metal
4.198334,35.698708,0.4812479,20.523739230010687,0.17996187475812694,[135.99917763],metal.00028.wav,metal
0.6789472,44.641407,0.44092262,21.047405565343777,0.16334179385158668,[123.046875],metal.00029.wav,metal
10.909268,48.130966,0.46229282,21.487144594563283,0.051203016157120744,[129.19921875],metal.00030.wav,metal
9.435379,34.78444,0.4462239,20.643143837666944,0.12520937137190402,[135.99917763],metal.00031.wav,metal
3.66805,42.02987,0.43656766,21.002274187771977,0.14816085768188855,[117.45383523],metal.00032.wav,metal
10.956822,44.304115,0.48021376,20.666627595529505,0.10000733177728328,[123.046875],metal.00033.wav,metal
-1.9401041,48.683834,0.40688816,20.56509926733462,0.16091248125483745,[161.49902344],metal.00034.wav,metal
11.661673,34.34151,0.5016604,20.144200679065957,0.1628051379885836,[117.45383523],metal.00035.wav,metal
4.0213227,39.620243,0.51906675,19.881809449769477,0.16050318667763158,[143.5546875],metal.00036.wav,metal
3.8637087,44.221046,0.39583865,20.681682697250523,0.12365873826915634,[135.99917763],metal.00037.wav,metal
-0.04785229,56.573742,0.47059822,21.712120959174094,0.14832790126741485,[95.703125],metal.00038.wav,metal
5.846345,49.53644,0.37923384,21.4301562373509,0.08829727409055728,[117.45383523],metal.00039.wav,metal
2.9615726,40.845753,0.5092077,19.98619098609602,0.16644079249709753,[107.66601562],metal.00040.wav,metal
1.3753377,50.0854,0.4568983,20.772981416776158,0.13738125544214397,[117.45383523],metal.00041.wav,metal
1.0608706,45.93075,0.4366056,20.94959883514536,0.15180860584365324,[129.19921875],metal.00042.wav,metal
-1.2396827,51.017483,0.438512,20.456751255076927,0.17731298676954335,[95.703125],metal.00043.wav,metal
1.4668705,42.296436,0.46960172,20.984944646009794,0.17124877551760836,[117.45383523],metal.00044.wav,metal
-1.8199397,57.590458,0.43017212,21.275602695715254,0.1442818184017028,[61.5234375],metal.00045.wav,metal
9.275894,32.93758,0.4825492,20.58988652942851,0.16373219209558823,[117.45383523],metal.00046.wav,metal
8.799694,32.554615,0.4310416,20.043229442171384,0.17811948227070434,[103.359375],metal.00047.wav,metal
8.848198,32.31007,0.4770043,20.597613190610062,0.17660928732101394,[107.66601562],metal.00048.wav,metal
9.6335,32.575417,0.5244218,20.2925733696509,0.19402490385545665,[99.38401442],metal.00049.wav,metal
10.982556,30.352802,0.502444,19.63758566285485,0.17751366582817338,[112.34714674],metal.00050.wav,metal
9.793771,28.928598,0.5169347,19.92722050152175,0.2284702738003096,[107.66601562],metal.00051.wav,metal
9.986572,35.97863,0.5338851,18.95172413702478,0.16221897373258515,[161.49902344],metal.00052.wav,metal
9.693462,30.73637,0.49260235,19.88624434187387,0.17261573626160992,[123.046875],metal.00053.wav,metal
9.488101,30.313124,0.51017773,20.051914745655882,0.19579171101006193,[123.046875],metal.00054.wav,metal
9.560244,30.600616,0.4990352,20.29315517071407,0.19692586892898606,[172.265625],metal.00055.wav,metal
9.5138645,30.50687,0.46347606,20.07122918035398,0.17932884759578174,[107.66601562],metal.00056.wav,metal
9.227983,35.32983,0.48765814,20.52764136748953,0.14377388496517027,[129.19921875],metal.00057.wav,metal
6.7913513,37.20413,0.46137363,20.20332952450294,0.1428422957381966,[143.5546875],metal.00058.wav,metal
6.696283,38.081768,0.4676862,20.405628307631236,0.14985396913699692,[99.38401442],metal.00059.wav,metal
3.918473,42.93522,0.54055494,19.466450552777506,0.13954412974071206,[89.10290948],metal.00060.wav,metal
2.9615726,40.845753,0.5092077,19.98619098609602,0.16644079249709753,[107.66601562],metal.00061.wav,metal
1.3753377,50.0854,0.4568983,20.772981416776158,0.13738125544214397,[117.45383523],metal.00062.wav,metal
1.0608706,45.93075,0.4366056,20.94959883514536,0.15180860584365324,[129.19921875],metal.00063.wav,metal
-1.2396827,51.017483,0.438512,20.456751255076927,0.17731298676954335,[95.703125],metal.00064.wav,metal
1.4668705,42.296436,0.46960172,20.984944646009794,0.17124877551760836,[117.45383523],metal.00065.wav,metal
-1.8199397,57.590458,0.43017212,21.275602695715254,0.1442818184017028,[61.5234375],metal.00066.wav,metal
4.30327,45.462566,0.4691472,20.382411410710528,0.12015875943304953,[135.99917763],metal.00067.wav,metal
1.8786242,51.012875,0.46307757,19.610382129334017,0.13075015419407895,[161.49902344],metal.00068.wav,metal
8.202629,51.152927,0.45407566,20.42508885352626,0.05379181380611455,[161.49902344],metal.00069.wav,metal
-6.6239314,65.34728,0.41464844,20.076476641932864,0.14287668706462847,[117.45383523],metal.00070.wav,metal
2.7695813,43.057076,0.4798264,19.198256435255736,0.15380519241002322,[86.1328125],metal.00071.wav,metal
8.027734,37.212315,0.44523817,20.331551611985542,0.11682733588912539,[123.046875],metal.00072.wav,metal
13.078764,30.98262,0.42996472,20.45672618471288,0.12134280367163312,[143.5546875],metal.00073.wav,metal
-2.7690651,66.52865,0.48351958,19.364306139824652,0.13497272881191952,[123.046875],metal.00074.wav,metal
10.467218,40.515514,0.4483327,20.74022479488098,0.08889326443982198,[112.34714674],metal.00075.wav,metal
1.0165473,45.755337,0.49588972,20.642656602310932,0.16254058932372292,[143.5546875],metal.00076.wav,metal
6.703582,38.087875,0.44094372,19.727181539248846,0.15998467129450464,[151.99908088],metal.00077.wav,metal
13.432855,31.039127,0.53359133,19.314729717630605,0.13186541577979877,[99.38401442],metal.00078.wav,metal
3.3800747,41.627907,0.47251746,21.217534281556176,0.14390615929760062,[123.046875],metal.00079.wav,metal
6.3738656,39.882046,0.49709386,20.668908465530283,0.14412119956946595,[161.49902344],metal.00080.wav,metal
8.043709,42.003887,0.517647,20.98729747561766,0.12199056997387771,[151.99908088],metal.00081.wav,metal
3.9209507,41.62142,0.5132023,19.53161010943033,0.1413173616486068,[123.046875],metal.00082.wav,metal
7.1953764,40.131535,0.45723015,21.087188620893304,0.1229134668875774,[117.45383523],metal.00083.wav,metal
9.834473,35.602203,0.48040015,19.465161149577703,0.13858495186726005,[151.99908088],metal.00084.wav,metal
3.1080358,38.297123,0.44104913,21.48295225178532,0.15778135884287925,[103.359375],metal.00085.wav,metal
1.8638902,45.91081,0.43421626,19.988715047913338,0.15904401182759287,[123.046875],metal.00086.wav,metal
12.504326,28.562057,0.51678914,19.103351716579493,0.18681330725135448,[95.703125],metal.00087.wav,metal
4.08913,56.62683,0.42164207,20.58796276172016,0.09242007606907894,[117.45383523],metal.00088.wav,metal
11.035969,51.259525,0.45595163,20.27477998012243,0.046570013182082044,[151.99908088],metal.00089.wav,metal
6.83406,45.626106,0.42686749,21.506198548798633,0.08467824835526316,[89.10290948],metal.00090.wav,metal
1.1467267,46.933384,0.38018358,21.916007160142872,0.12008733129353716,[92.28515625],metal.00091.wav,metal
1.7723098,43.43046,0.34193188,21.808944296848445,0.09332936762287151,[117.45383523],metal.00092.wav,metal
1.384929,45.32349,0.4443258,19.675702386176877,0.14164653577302633,[172.265625],metal.00093.wav,metal
-1.9401041,48.683834,0.40688816,20.56509926733462,0.16091248125483745,[161.49902344],metal.00094.wav,metal
8.560061,35.923878,0.52922803,21.257709202135178,0.12103592722039473,[151.99908088],metal.00095.wav,metal
7.5816975,40.29047,0.5185317,20.653095064467617,0.12823996529121517,[161.49902344],metal.00096.wav,metal
8.927161,47.43115,0.49188632,21.230113645504876,0.08620620585816563,[112.34714674],metal.00097.wav,metal
4.164848,49.06675,0.5105759,20.6734566783266,0.11576498403637771,[151.99908088],metal.00098.wav,metal
6.684812,40.48254,0.5163208,20.75075069299863,0.1080065275493421,[143.5546875],metal.00099.wav,metal
3.9455767,39.892574,0.3897145,18.880159040261915,0.12676680715460525,[89.10290948],pop.00000.wav,pop
6.5052414,36.271816,0.4127586,18.170599069454063,0.14947642039957432,[107.66601562],pop.00001.wav,pop
8.392322,31.399593,0.4178902,17.444761114687093,0.11886851780185759,[83.35433468],pop.00002.wav,pop
3.9808018,55.63196,0.41005275,21.12101215285282,0.08535171367066563,[92.28515625],pop.00003.wav,pop
8.502256,27.601435,0.38438848,18.31549692929246,0.12376304602844428,[107.66601562],pop.00004.wav,pop
-0.46467012,58.30473,0.32325658,19.814730796532224,0.10678053345104489,[172.265625],pop.00005.wav,pop
2.5487404,59.518845,0.37462318,17.840012951733346,0.06769535785119969,[92.28515625],pop.00006.wav,pop
-5.533815,73.81891,0.25158858,21.64010328474324,0.08234492913119196,[129.19921875],pop.00007.wav,pop
7.985107,31.786175,0.40381122,18.51206046168265,0.1213038772252322,[172.265625],pop.00008.wav,pop
5.7692485,28.14499,0.45483547,17.07452816413741,0.17281943873355263,[107.66601562],pop.00009.wav,pop
7.914887,49.1763,0.37797877,20.099006127232574,0.06621728666795666,[107.66601562],pop.00010.wav,pop
-17.856142,73.40967,0.22562955,21.745756335847144,0.08712532350522446,[184.5703125],pop.00011.wav,pop
4.753585,32.55319,0.38588703,18.513107803040384,0.12593423471362228,[99.38401442],pop.00012.wav,pop
6.6952105,59.250557,0.3561919,20.518545578962367,0.05165917364067337,[143.5546875],pop.00013.wav,pop
1.3718811,51.374393,0.4260218,16.75339744005426,0.0880610699255031,[117.45383523],pop.00014.wav,pop
6.9561515,31.435421,0.38672364,17.60474294641105,0.14158379994678794,[103.359375],pop.00015.wav,pop
1.0968989,41.06591,0.3887713,17.722443365012147,0.15341592794601394,[107.66601562],pop.00016.wav,pop
4.4575396,30.86004,0.43529552,16.646606009870816,0.12622977336493807,[107.66601562],pop.00017.wav,pop
8.466215,29.703257,0.41001046,18.008052507451165,0.12773467734133126,[123.046875],pop.00018.wav,pop
3.5562088,30.681725,0.3766972,17.713955390499716,0.15605347813467493,[92.28515625],pop.00019.wav,pop
7.705223,24.723944,0.41231987,16.86314098461186,0.17974985789957432,[107.66601562],pop.00020.wav,pop
6.4282937,30.737564,0.5043945,15.870752620347552,0.1870177655766254,[99.38401442],pop.00021.wav,pop
6.962535,31.406107,0.3869217,17.6103147171727,0.14153920460042568,[103.359375],pop.00022.wav,pop
5.9761133,31.653002,0.3934257,17.891856907417708,0.17767428466041021,[103.359375],pop.00023.wav,pop
6.1820173,29.943676,0.41098088,18.029197071880322,0.14452671488003097,[117.45383523],pop.00024.wav,pop
3.7162685,47.023888,0.33036473,19.30028489701525,0.10574085719814241,[151.99908088],pop.00025.wav,pop
3.2889647,41.305634,0.3350296,19.143795063793867,0.10354207986648607,[75.99954044],pop.00026.wav,pop
4.6267686,39.143955,0.37741295,17.915026795996763,0.1019147276509288,[83.35433468],pop.00027.wav,pop
7.3393064,31.287352,0.34934646,17.587223821114492,0.1212698638254644,[99.38401442],pop.00028.wav,pop
8.70791,30.725105,0.3547542,18.396612372967095,0.11157037599167957,[161.49902344],pop.00029.wav,pop
3.7480407,28.484531,0.35769865,17.16764221853058,0.14873984133126936,[95.703125],pop.00030.wav,pop
3.584136,28.502668,0.36603388,17.23950699031814,0.15291026206946595,[95.703125],pop.00031.wav,pop
-0.71519816,43.649105,0.42664915,17.24316128267704,0.22873671209849072,[95.703125],pop.00032.wav,pop
1.530968,41.30584,0.42290184,16.844643910163427,0.13706266326431887,[99.38401442],pop.00033.wav,pop
3.5410743,36.37901,0.34084368,18.721856526918334,0.131055518938661,[95.703125],pop.00034.wav,pop
9.021766,26.450058,0.4120737,16.664791863740206,0.15937998863196595,[107.66601562],pop.00035.wav,pop
9.7007675,34.011185,0.3945741,18.586741802544193,0.1151153281008127,[99.38401442],pop.00036.wav,pop
8.675347,27.613468,0.45171198,16.23390626587091,0.16482477808146284,[103.359375],pop.00037.wav,pop
6.7318544,26.611221,0.4005925,17.713669774414168,0.14652330144640094,[92.28515625],pop.00038.wav,pop
10.552326,28.583008,0.38415253,19.02463783908354,0.18717800648219815,[83.35433468],pop.00039.wav,pop
5.5988684,45.177036,0.29224333,20.277005979467038,0.0958112120259288,[129.19921875],pop.00040.wav,pop
-5.6131964,67.67811,0.28238016,21.729428150842487,0.0753657574255031,[107.66601562],pop.00041.wav,pop
8.231328,29.723686,0.37972975,17.872397937563477,0.14374780802534828,[92.28515625],pop.00042.wav,pop
10.60211,31.569479,0.4734457,18.067320817919086,0.1032971833881579,[135.99917763],pop.00043.wav,pop
5.8374515,29.873268,0.4561453,18.311229674866635,0.135637501814048,[117.45383523],pop.00044.wav,pop
4.6694856,40.68395,0.4128694,18.743500616156272,0.12498941805340558,[117.45383523],pop.00045.wav,pop
4.6893697,40.80289,0.41501153,18.93945128197087,0.12218028915924922,[117.45383523],pop.00046.wav,pop
7.253267,31.79584,0.4335399,18.459024869024574,0.12735523897058823,[112.34714674],pop.00047.wav,pop
5.731047,28.0199,0.4649373,16.78079263434697,0.21071452326818885,[129.19921875],pop.00048.wav,pop
-0.29224154,63.369164,0.32267648,20.38291456120899,0.06614018962848298,[58.72691761],pop.00049.wav,pop
6.7345195,38.747818,0.4140819,19.0101707122048,0.1186580126499613,[143.5546875],pop.00050.wav,pop
7.660578,23.96072,0.4470191,17.262011787123175,0.23004509420955882,[112.34714674],pop.00051.wav,pop
8.657452,28.133558,0.52272147,17.40953202699454,0.15600737108165635,[103.359375],pop.00052.wav,pop
-20.476131,51.246418,0.27737415,21.176545316496153,0.10700086469620743,[161.49902344],pop.00053.wav,pop
6.064395,32.302547,0.39040148,18.44245644767305,0.13602223115808823,[129.19921875],pop.00054.wav,pop
1.8009292,32.567036,0.43286315,17.44941299024766,0.16739883659055727,[103.359375],pop.00055.wav,pop
5.155693,38.832912,0.47309402,18.40166656266434,0.14562421391253869,[89.10290948],pop.00056.wav,pop
8.719541,28.03934,0.51853126,17.376706083491804,0.15406445010158668,[103.359375],pop.00057.wav,pop
-2.4480903,41.160805,0.33993873,18.583728038111186,0.14575422068498453,[99.38401442],pop.00058.wav,pop
5.103193,38.266872,0.4754622,18.279127086049982,0.14478748427825078,[89.10290948],pop.00059.wav,pop
6.064395,32.302547,0.39040148,18.44245644767305,0.13602223115808823,[129.19921875],pop.00060.wav,pop
5.1344876,35.352665,0.45551932,17.90169398224993,0.11195132606907894,[95.703125],pop.00061.wav,pop
9.188361,26.885466,0.32964274,21.6500778309591,0.09820877878289473,[161.49902344],pop.00062.wav,pop
1.1041565,51.027,0.3167193,19.277472234697655,0.07464656298374613,[80.74951172],pop.00063.wav,pop
-7.281222,41.581783,0.34651315,18.383858277760886,0.205950001814048,[129.19921875],pop.00064.wav,pop
-1.2766881,45.970715,0.34565118,18.080907217976428,0.10014338537635449,[117.45383523],pop.00065.wav,pop
10.753854,37.092285,0.3541164,19.362300685305016,0.09974656237906347,[80.74951172],pop.00066.wav,pop
3.8360975,27.979832,0.4474077,16.948179983838468,0.19104230662248453,[112.34714674],pop.00067.wav,pop
2.0133765,29.407627,0.40740538,17.548042028850315,0.15505650759481424,[129.19921875],pop.00068.wav,pop
9.437171,31.082088,0.4969614,15.62887946103641,0.09549942252805728,[107.66601562],pop.00069.wav,pop
-1.5752996,43.838512,0.4371366,17.306549832774625,0.13644399731520898,[123.046875],pop.00070.wav,pop
3.8360975,27.979832,0.4474077,16.948179983838468,0.19104230662248453,[112.34714674],pop.00071.wav,pop
5.2254243,30.63074,0.4807797,16.214630666579218,0.13165642233455882,[117.45383523],pop.00072.wav,pop
8.732481,24.581491,0.42336026,17.70509581669737,0.16189735814144737,[129.19921875],pop.00073.wav,pop
1.1105217,41.364586,0.34944054,18.884941975018233,0.1308480372000774,[83.35433468],pop.00074.wav,pop
6.0287623,32.645054,0.4093867,18.92763311394163,0.15924053369291796,[95.703125],pop.00075.wav,pop
10.034458,29.52825,0.47572708,18.246185063222267,0.14281924221168732,[215.33203125],pop.00076.wav,pop
7.1757717,28.868887,0.44544223,17.228048447893997,0.21392576613293343,[112.34714674],pop.00077.wav,pop
5.308231,33.168808,0.4547545,17.412807143077625,0.14272098127902477,[103.359375],pop.00078.wav,pop
-9.3654785,85.7236,0.3519286,18.662564496430917,0.07255095963138544,[112.34714674],pop.00079.wav,pop
7.2567916,31.78388,0.43361697,18.501843463427953,0.1275974899622678,[112.34714674],pop.00080.wav,pop
-1.9096831,52.48139,0.36985952,18.58551334565671,0.08601724252612229,[143.5546875],pop.00081.wav,pop
8.539588,31.357319,0.46213287,17.26282847545774,0.1003391513883514,[129.19921875],pop.00082.wav,pop
5.869676,42.989567,0.2981051,19.071966042250438,0.08429578657120743,[123.046875],pop.00083.wav,pop
-0.5720257,45.74815,0.40918562,19.401941600063196,0.13586614744582043,[99.38401442],pop.00084.wav,pop
2.9459999,44.163303,0.44382364,18.31626175370352,0.1220960115131579,[117.45383523],pop.00085.wav,pop
